label,Title,Name,Tahun,Abstract
Humaniora,SISTEM INFORMASI PENYEWAAN PAKAIAN ADAT BERBASIS WEB SANGGAR STUDIO 28 KENDARI,"Luanarista F., Ternida",2018,"Sanggar Studio 28 Kendari merupakan wadah generasi muda untuk mengembangkan potensi diri dalam dunia seni dan budaya. Sanggar ini telah berdiri sejak tanggal 28 Oktober 1991 hingga sekarang ini. Sanggar ini bertujuan untuk  memupuk generasi muda yang berbakat dalam mengembangkan potensi seni budaya yang dimiliknya serta dapat memperkenalkan seni budaya di nusantara maupun manca negara. Namun dalam pengoprasiannya ditemukan permasalahan yaitu pada bagian peminjaman pakaian adat yang belum memiliki sistem pengolahan data. Pengelohan peminjaman pakaian adat di Sanggar Studio 28 masih dicatat dan disimpan secara manual, sehingga memakan  waktu dalam pengerjaannya. Akibatnya, informasi yang didapat tidak efektif dan efisien sehingga tidak mampu menangani transaksi yang ada.
Oleh Karena itu dibuatlah aplikasi Sistem informasi penyewaan pakaian adat yang berbasis web. Aplikasi ini dibangun dengan menggunkan Bahasa pemrograman PHP dan database MySQL. Sistem yang dibuat telah mampu menangani transaksi penyewaan pakaian adat di Sanggar Studio 28 karena sistem berbasis online. Informasi yang disajikan di aplikasi ini efektif dan efisien, Informasi yang disajikan adalah informasi yang berkaitan dengan anggota, transaksi peminjaman dan pengembalian pakaian adat. Secara keseluruhan system yang dibangun telah mampu   memenuhi kebutuhan-kebutuhan pengguna sistem informasi sanggar studio 28.

Kata Kunci : Sanggar Studio 28, Penyewaan Pakaian Adat"
Kesehatan,RANCANG BANGUN SISTEM PERAWAT HOMECARE KHUSUS LANSIA MENGGUNAKAN METODE PROTOTYPE,"LESTARI, LESTARI",2018,"Homecare merupakan jenis perawatan terhadap pasien dimana perawatannya dilakukan di rumah pasien atau diluar lembaga kesehatan pemerintah maupun swasta. Dan homecare merupakan perawatan yang sangat dibutuhkan oleh lansia (manusia
lanjut usia) yang di Indonesia jumlah lansia tiap tahunnya terus bertambah. Dan pada saat ini cara untuk mencari perawat yang bersedia melakukan perawatan homecare masih dilakukan secara manual. Dan pada Sistem Penyedia Jasa Perawat Homecare khusus Lansia Berbasis Web ini merupakan Sistem informasi yang dapat mempertemukan antara perawat dan konsumen / orang yang membutuhkan jasa tersebut. Pada sistem ini pemesanan perawat dapat dilakukan dengan efektif dan
efisien. Dan perawat sendiri dapat mendaftarkan diri menjadi pekerja pada sistem ini. Pada sistem ini konsumen dapat menemukan perawat hanya dengan menginputkan lokasi, kemudian konsumen dapat memilih perawat yang terdapat pada lokasi yang diinginkan. Kemudian melakukan konfirmasi pemesanan dan konsumen melakukan pembayaran. Setelah selesai melakukan transaksi pembayaran maka konsumen tinggal menunggu perawat datang kerumah. Pengujian dilakukan dengan metode black box testing. 

Kata Kunci: Homecare, lansia, perawat"
Teknologi,PENERAPAN METODE TECHNIQUE FOR ORDER PREFERENCE BY SIMILARITY TO IDEAL SOLUTION (TOPSIS) UNTUK MENENTUKAN PRIORITAS DOKTER GIGI MUDA BAGI PASIEN DI RUMAH SAKIT ISLAM GIGI DAN MULUT SULTAN AGUNG,"JANNAH, ROICHATUL",2018,"TOPSIS merupakan salah satu metode pengambilan keputusan multikriteria yang mana memiliki konsep pada pemilihan alternatif terbaik berdasarkan jarak terdekat dari solusi ideal positif dan jarak terjauh dari solusi ideal negatif. Tujuan penelitian ini adalah untuk menerapkan metode TOPSIS yang dapat membantu dalam menentukan prioritas dokter gigi muda bagi pasien dengan mempertimbangkan berbagai kriteria yang telah ditentukan. Ada empat kriteria yang digunakan dalam penelitian ini yaitu : request penyakit, angkatan masuk dokter gigi muda, usia dan jumlah pasien. Untuk mempertemukan pasien dan dokter gigi muda, sistem akan mencocokan kedua belah pihak dengan case yang sama kemudian TOPSIS akan menghitung nilai setiap alternatif dokter gigi muda, sehingga mendapatkan hasil dari nilai preferensi masing-masing. Nilai preferensi tertinggi akan mendapatkan pasien. Metode pengembangan sistem yang digunakan adalah metode modified waterfall, dengan tahapan yang dilakukan berupa analisa, perancangan, impelementasi dan pengujian. Sistem yang telah dibangun merupakan sistem yang dapat memudahkan dokter gigi muda dalam menyelesaikan profesi pendidikan dokter gigi selain itu pasien dapat penanganan yang sesuai dengan kebutuhan dokter gigi muda.

Kata Kunci: TOPSIS, dokter gigi muda, pasien, case"
Teknologi,IMPLEMENTASI METODE TOPSIS UNTUK PEMILIHAN SUPPLIER DI TB. ALBAROKAH PRINGAPUS,"ISNAINI, ISNAINI",2018,"TB. Albarokah merupakan sebuah toko bangunan di Desa Pringapus yang menyediakan dan menjual bahan baku/material bangunan. Material tersebuttersebut diperoleh dari berbagai supplier. Namun, dalam proses pemilihan supplier tersebut, TB. Albarokah masih menggunakan cara manual sehingga
kurang efisien dan hasil yang diperoleh pun kurang efektif. Diperlukan sebuah metode yang digunakan untuk memilih supplier dengan waktu yang relatif singkat dan hasil yang maksimal. Maka dari itu dikembangkan sebuah sistem pendukung
keputusan pemilihan supplier menggunakan metode Topsis berbasis web. Sistem ini dibuat menggunakan bahasa pemrograman PHP dan database MySQL serta memanfaatkan framework laravel. Kriteria yang digunakan yaitu harga, kualitas,ketepatan waktu pengiriman, ketepatan jumlah, layanan. Kesimpulan yang diperoleh dari penelitian ini yaitu sistem membutuhkan waktu yang lebih singkat dibandingkan dengan proses pemilihan supplier menggunakan cara manual. 

Kata Kunci: sistem pendukukung keputusan, supplier, Topsis"
Teknologi,SISTEM INFORMASI MANAJEMEN BENGKEL KARYA ABADI MOTOR SEMARANG BERBASIS WEB,"IRKHAM, MUHAMMAD DERIAN",2018,"Karya abadi motor merupakan suatu usaha jenis wirausaha kecil dan menengah yang bergerak dalam bidang jasa pelayanan perbaikan baik itu sepeda motor, lebih dari itu bengkel juga melakukan usaha penjualan suku cadang guna melengkapi kebutuhan penggantian suku cadang kendaraan yang rusak. Transaksi dan data yang semakin banyak menyebabkan pendataan suku cadang yang dinilai kurang efisien. Saat ini kebanyakan bengkel motor yang sudah memiliki banyak pelanggan masih menggunakan sistem manual yaitu dengan mengingat, memanfaatkan buku atau kertas dalam mencatat informasi yang ada. Seperti halnya di Bengkel Karya Abadi Motor yang sebagian besar sistemnya masih menggunakan cara manual seperti merekap pembelian suku cadang dan penjualan suku cadang masih dengan manual. Semakin berkembangnya teknologi saya ingin menghailkan sebuah sistem agar penyipanan data dan kinerja pelayanan lebih cepat untuk Bengkel Karya Abadi Motor, yaitu sistem dengan menggunakan perangkat lunak PHP dan database MySql.

Kata Kunci : Sistem Informasi, Suku Cadang , Perbaikan, Bengkel"
Teknologi,"ANALISIS SENTIMEN FIGUR BAKAL CALON PRESIDEN INDONESIA 2019 
DENGAN METODE SUPPORT VECTOR MACHINE","Herwasto, Suharyo",2018,"Pada tahun politik 2018 akan saling bermunculan tokoh-tokoh yang digaungkan untuk menjadi calon Presiden Indonesia 2019. Proses pengenalan tokoh tersebut umumnya kini menggunakan media sosial, sehingga akan muncul opini-opini dari pengguna media sosial. Opini yang muncul tidak hanya mengandung polaritas positif dan negatif, namun juga mengandung kalimat subjektif dan objektif. Dengan menggunakan algoritma machine learning, yakni Support Vector Machine, dilakukan analisis sentimen. Hasil dari analisis sentimen ini lebih maksimal menggunakan kernel Linear dengan nilai C=0.01 didapatkan nilai rata-rata akurasi 67%, presisi 64.3%, recall 68.67%, f-measure 66% untuk polaritas sentimen, sedangkan untuk subjektivitas sentimen rata-rata akurasi 67%, presisi 81.67%, recall 65.67%, f-measure 71.67%.

Kata Kunci : analisis sentimen, support vector machines, figur bakal calon Presiden Indonesia 2019"
Teknologi,SISTEM INFORMASI PENERIMAAN PESERTA DIDIK BARU (PPDB) PAUD ISLAM TERPADU PERMATA MULIA BLORA,"Herminingsih, Herminingsih",2018,"Sistem penerimaan siswa baru di PAUD Islam Terpadu Permata Mulia Blora masih tergolong menggunakan sistem penulisan, dimana segala prosesnya dari mulai menginput data masih secara tertulis. Adapun sistem yang sedang berjalan dalam penerimaan siswa baru masih dengan mengetik kedalam komputer dan itu akan memperlambat pencarian data siswa tersebut jika
sewaktu-waktu diperlukan sehingga realisasi pengolahan data sering dihadapkan pada berbagai masalah yaitu bagian administrasi harus melakukan pencatatan data siswa ke dalam buku induk, prosespencarian data yang cukup sulit karena data tidak disimpan secara terstruktur dan hanya dicatat kedalam bentuk dokumen. Dengan seluruh proses tersebut, menyebabkan beberapa masalah dalam efisiensi waktu dan kesulitan dalam pencarian data sehingga mengakibatkan
kurang maksimalnya pelaksanaan kegiatan-kegiatan dan pelayanan pendaftaran pada PAUD Islam Terpadu Permata Mulia Blora. Untuk mengatasi hal tersebut, maka dibangun sebuah system informasi Sistem Informasi pendaftaran penerimaan peserta didik baru  merupakan suatu sistem khusus yang digunakan untuk keperluan pengelolaan data-data dengan penerapan teknologi komputer berbasis website. Berdasarkan implementasi dan pengujian system yang dibangun dapat
disimpulkan bahwa system informasi ini pihak PAUD Islam Terpadu Permata Mulia Blora dapat dengan mudah melakukan proses penerimaan peserta didik baru dan proses penerimaan peserta didik menjadi lebih efisien.

Kata Kunci: sistem, informasi, sistem informasi, ppdb"
Teknologi,SISTEM MONITORING HASIL PEMBELAJARAN PADA SEKOLAH MENENGAH PERTAMA LUAR BIASA (SMP LB) NEGERI SEMARANG,"HASNA, HASNA",2018,"Sekolah Menengah Pertama (SMP LB) Negeri Semarang merupakan pendidikan formal bagi anak yang berkebutuhan khusus. Dalam pemanfaatan informasi pada Sekolah Menengah Pertama belum diterapkan di Sekolah. Orang tua dalam mengetahui perkembangan akademik siswa masih menggunakan Raport manual sehingga untuk mengetahui hasil akademik siswa membutuhkan waktu yang relative lama.
Untuk mempermudah orang tua dalam dalam mengetahui akademik siswa perlu adanya sistem yang dibangun agar informasi akademik siswa pada Sekolah Menengah Pertama Luar Biasa (SMP LB) Negeri Semarang dapat lebih memudahkan orang tua dalam memperoleh hasil akademik siswa. 
Tujuan dari penelitian ini adalah untuk membantu orang tua dalam mengetahui hasil akademik siswa yaitu dengan adanya sistem Monitoring Hasil Akademik Sekolah Menegah Pertama Luar Biasa (SMP LB) Negeri Semarang yang berbasis web ini dapat mempermudah orang tua dalam mengetahui perkembangan akademik siswa. 

Kata kunci : SMP LB N Semarang, Nilai Siswa, Perkembangan Akademik Siswa"
Teknologi,"PERANCANGAN SISTEM INFORMASI KUALITAS PELAYANAN PERPUSTAKAAN
(Studi Kasus Perpustakaan Fakultas Teknologi Industri UNISSULA)","HAKIM, LUTFI",2018,"Perpustakaan tidak hanya dipandang dari sisi bagus dan mewah tetapi terdapat unsur lain sebagai pendukung sebuah perpustakaan yaitu pelayanan. Perpustakaan dituntut dapat memberikan pelayanan yang terbaik, pelayanan merupakan salah satu unsur krusial pencapaian sebuah keberhasilan perpustakaan disebabkan karena memiliki peran penting dengan pemustaka sebagai pemakai layanan jasa dan fasilitas yang ada di perpustakaan. kepuasan pemustaka terhadap kualitas pelayanan perpustakaan merupakan hal yang utama dibandingkan dengan yang lain. Ekspektasi pemustaka yang tinggi sering berbanding lurus dengan kepuasan yang diterima. Penelitian ini bertujuan membuat sistem yang dapat mengukur kualitas pelayanan perpustakaan dilihat dari perspektif pemustaka pada studi kasus perpustakaan Fakultas Teknologi Industri Universitas Islam Sultan Agung Semarang. Metode Libqual merupakan metode yang digunakan untuk mengukur kualitas pelayanan perpustakaan, metode Libqual terdapat tiga dimensi sebagai indikator pengukuran yaitu Affect of Service (kinerja petugas dalam pelayanan), Information Control (kualitas dan akses informasi), Library as Place (sarana perpustakaan). Metode ini sering digunakan untuk mengukur tingkat kepuasan terhadap kualitas pelayanan perpustakaan yang diukur dari persepsi dan harapan dari pemustaka. 

Kata Kunci: Kualitas Pelayanan, Ekspektasi, Libqual"
Teknologi,PENGEMBANGAN SISTEM INFORMASI PENGAJUAN PROPOSAL BANTUAN MASJID BERBASIS WEB (Studi Kasus: Badan Amil Zakat Nasional Kota Semarang),"FIRDAUZ, M. AKHSANUL",2018,"Badan Amil Zakat Nasional (BAZNAS) merupakan organisasi pengelola zakat yang dibentuk oleh pemerintah. BAZNAS berkedudukan di tiap-tiap kabupaten atau kota, salah satu BAZNAS yang berdiri di tingkat kota adalah BAZNAS kota Semarang. Penyaluran zakat BAZNAS kota Semarang didistribusikan pada tiap program pendayagunaan, diantaranya Semarang Makmur, Semarang Cerdas, Semarang Sehat, Semarang peduli, dan Semarang Taqwa. Salah satu dari program Semarang cerdas adalah member bantuan pendidika kepada anak yatim dan dhuafa, siswa yang kurang mampu yang bertujuan membantu meringkan beban biaya pendidikan mereka.
Permasalahan yang saat ini sering terjadi di BAZNAS kota Semarang, adalah pihak BAZNAS kota Semarang saat ini melakukan pencataatan secara manual dan pengaju juga diwajibkan menyerahkan persyaratan secara manual. Banyaknya kertas kerja dalam BAZNAS kota Semarang membuat pengajuan proposal. Proses pengajuan menjadi tidak runtut, banyak kertas yang hilang dan terselip, dan urutan pengajuan yang tercampur. Untuk penyaluran zakat kepada pengaju sendiri juga dilakukan di lokasi, dan dibagikan secara langsung oleh pihak BAZNAS kota Semarang, sehingga hal ini dipandang kurang efektif. Dalam mengatasi permasalahan di atas, perlu dibangun suatu sistem informasi berbasis web dengan metode pengembangan Modified Waterfall Model. Sistem yang akan dibangun bersifat aplikatif dan online, sehingga segala data dan informasi yang berkaitan tentang BAZNAS kota Semarang dapat diakses oleh orang banyak.

Kata kunci : zakat, baznas, semarang"
Teknologi,PROTOTYPE SISTEM INFORMASI KEUANGAN FOODCOURT,"FAKIHUDIN, FAKIHUDIN",2018,"Di era modern seperti sekarang ini sistem yang terkomputerisasi sudah sering digunakan sebagai alternatif untuk mempermudah aktivitas. Dimana sistem terkomputerisasi ini membuat suatu data dapat diolah   menjadi informasi  dengan proses yang lebih cepat. Sama halnya dengan kantin, kantin juga membutuhkan sistem yang dapat menunjang performa manajemen kantin yang lebih optimal. 
Seiring berjalannya waktu banyak orang mulai menjadikan sistem informasi sebagai media yang dapat membantu dalam hal  menangani pekerjaan yang bersifat manual yang jika pengerjaannya dilakukan akan lebih memakan waktu dibandingkan dengan sitem informasi yang dapat lebih mengefektifkan dan mengefisienkan pekerjaan. Sistem ini dibuat agar dapat membantu memudahkan dalam mengatasi masalah kesulitan dalam pembuatan laporan keuangan yang jika dilakukan secara manual memerlukan waktu yang lama serta rentan terjadi kesalahan pada laporan keuangan yang berada di Food Court. Perancangan sistem ini menggunakan data permodelan sistem data terstruktur dan bahasa pemrograman PHP dengan database MySQL.
Sistem yang telah dibuat dapat menjadi alat bantu bagi pemilik kantin dalam memanajemen laporan keuangan.  Dari sistem yang telah dibuat dapat membantu pemilik kantin dalam melakukan transaksi penjualan.

Kata Kunci : Prototype, Sistem Informasi Keuangan"
Teknologi,PERANCANGAN SISTEM PENILAIAN INDIVIDU PADA PEMBELAJARAN COOPERATIVE LEARNING BERBASIS KOMPUTER,"FAISAL, SHANDI",2018,"Tujuan penelitian ini adalah untuk menerapkan sistem pembelajaran kooperatif demi membantu proses penentuan nilai mahasiswa disesuaikan dengan kemampuan individu mahasiswa yang diperoleh dari nilai yang diberikan setiap anggota kelompoknya. Dengan adanya penilaian individu yang diberikan setiap anggota kelompok dengan kriteria-kriteria penilaian yang berdasarkan penelitian-penelitian yang tervalidasi, maka akan didapatkan hasil yang adil yang dijadikan parameter penilaian oleh dosen. Sistem terkomputerisasi akan sangat membantu penerapan pola penilaian individu ini. Dalam desain pengembangan sistem ini, metode pengembangan sistem yang digunakan adalah Multimethodological Aproach to Is Reseach. Dari hasil penelitian yang di lakukan menunjukan bahwa penilaian pembelajaran cooperative learning dapar di implementasikan kedalam sistem terkomputerisasi dengan medote penilaian self dan peer assessment serta dengan menggunakan rubrik penilaian sebagai wadah penilaian.

Kata Kunci: cooperative learning, self dan peer assessment"
Teknologi,PERBANDINGAN HASIL KOMPRESI VIDEO DENGAN MENGGUNAKAN ALGORITMA RUN LENGTH ENCODING (RLE) DAN HUFFMAN,"Dimyati, Lailatul Khusna Hamim",2018,"Kemajuan multimedia telah banyak berkembang. Salah satunya pada jenis video. Pada umumnya, jika video dan gambar yang memiliki resolusi yang sama, video akan memiliki ukuran file yang lebih besar dibanding gambar, karena ukurannya yang besar, maka perlu dilakukan kompresi pada video agar ruang penyimpanan yang digunakan lebih sedikit sehingga dapat mentransfer video lebih cepat. Kompresi merupakan proses mengubah suatu Input data menjadi data dengan ukuran yang lebih kecil atau proses pengkodean dari suatu data untuk mengurangi kebutuhan akan media penyimpanan. Salah satu cara yang digunakan yaitu dengan menggunakan algoritma kompresi yaitu Algortima Run Length Encoding (RLE) dan Huffman. Algoritma Run Length Encoding (RLE) yaitu algoritma yang menggunakan pendekatan ruangan dalam melakukan kompresi. Pendekatan ruangan yang dimaksud disini yaitu jika diambil pixel secara acak maka ada kesempatan bahwa pixel-pixel akan memiliki warna yang sama, sehingga pada saat kompresi, sistem akan mencari baris demi baris dengan warna yang sama sedangkan Algoritma Huffman adalah algoritma pengkodean entropi untuk kompresi data lossless istilah ini merujuk kepada penggunaan tabel kode yang memilki panjang bervariasi (variable length code) dimana tabel kode tersebut diturunkan dengan cara tertentu berdasarkan probabilitas kemunculan setiap nilai dengan sumber data.

Kata Kunci: Kompresi, Algoritma RLE, Algoritma Huffman, Video, file AVI"
